store,websites,attribute_set,type,category_ids,sku,has_options,name,meta_title,image,small_image,thumbnail,url_key,url_path,custom_design,page_layout,options_container,image_label,small_image_label,thumbnail_label,country_of_manufacture,msrp_enabled,msrp_display_actual_price_type,gift_message_available,price,special_price,weight,msrp,status,is_recurring,visibility,enable_googlecheckout,tax_class_id,description,short_description,meta_keyword,custom_layout_update,news_from_date,news_to_date,special_from_date,special_to_date,custom_design_from,custom_design_to,qty,min_qty,use_config_min_qty,is_qty_decimal,backorders,use_config_backorders,min_sale_qty,use_config_min_sale_qty,max_sale_qty,use_config_max_sale_qty,is_in_stock,low_stock_date,notify_stock_qty,use_config_notify_stock_qty,manage_stock,use_config_manage_stock,stock_status_changed_auto,use_config_qty_increments,qty_increments,use_config_enable_qty_inc,enable_qty_increments,is_decimal_divided,stock_status_changed_automatically,use_config_enable_qty_increments,product_name,store_id,product_type_id,product_status_changed,product_changed_websites
admin,base,Tableware,simple,4,665100,0,Sweet at 1 Birthday Boy Lunch Napkins - 16ct,,,,,,,default/hellowired,No layout updates,Block after Info Column,,,,India,Use config,Use config,No,225,,,,Enabled,No,"Catalog, Search",Yes,Shipping,Blue Stripes and loveable zoo animals will make the birthday boy smile with delight! Our coordinating lunch napkins are strong enough for any mess!,Blue Stripes and loveable zoo animals will make the birthday boy smile with delight! Our coordinating lunch napkins are strong enough for any mess!,,,,,,,,,10,0,1,0,0,1,1,1,0,1,1,,,1,0,1,0,1,0,1,0,0,0,1,Sweet at 1 Birthday Boy Lunch Napkins - 16ct,0,simple,,
admin,base,Tableware,simple,4,375100,0,Sweet at 1 Birthday Boy 9oz Paper Cups  - 8CT,,,,,,,default/hellowired,No layout updates,Block after Info Column,,,,India,Use config,Use config,No,199,,,,Enabled,No,"Catalog, Search",Yes,Shipping,Blue Stripes and loveable zoo animals will make the birthday boy smile with delight! Coordinating hot/cold cups make party set up and clean up a snap.,Blue Stripes and loveable zoo animals will make the birthday boy smile with delight! Coordinating hot/cold cups make party set up and clean up a snap.,,,,,,,,,10,0,1,0,0,1,1,1,0,1,1,,,1,0,1,0,1,0,1,0,0,0,1,Sweet at 1 Birthday Boy 9oz Paper Cups  - 8CT,0,simple,,
admin,base,Tableware,simple,4,725100,0,"Sweet at 1 Birthday Boy Plastic Tablecover - 54"" x 108""",,,,,,,default/hellowired,No layout updates,Block after Info Column,,,,India,Use config,Use config,No,475,,,,Enabled,No,"Catalog, Search",Yes,Shipping,Blue Stripes and loveable zoo animals will make the birthday boy smile with delight! Our coordinating tablecovers help set the scene for the party!,Blue Stripes and loveable zoo animals will make the birthday boy smile with delight! Our coordinating tablecovers help set the scene for the party!,,,,,,,,,10,0,1,0,0,1,1,1,0,1,1,,,1,0,1,0,1,0,1,0,0,0,1,"Sweet at 1 Birthday Boy Plastic Tablecover - 54"" x 108""",0,simple,,
admin,base,Decoration,simple,4,295100,0,Sweet at 1 Birthday Boy Giant Banner - Over 5ft,,,,,,,default/hellowired,No layout updates,Block after Info Column,,,,India,Use config,Use config,No,550,,,,Enabled,No,"Catalog, Search",Yes,Shipping,"Blue Stripes and loveable zoo animals will make the birthday boy smile with delight! This coordinating party banner is great for decorating doors, mantels and walls, keeping the party atmosphere festive.","Blue Stripes and loveable zoo animals will make the birthday boy smile with delight! This coordinating party banner is great for decorating doors, mantels and walls, keeping the party atmosphere festive.",,,,,,,,,10,0,1,0,0,1,1,1,0,1,1,,,1,0,1,0,1,0,1,0,0,0,1,Sweet at 1 Birthday Boy Giant Banner - Over 5ft,0,simple,,
admin,base,Decoration,simple,4,995100,0,Printed Hanging Cutout,,,,,,,default/hellowired,No layout updates,Block after Info Column,,,,India,Use config,Use config,No,299,,,,Enabled,No,"Catalog, Search",Yes,Shipping,Blue Stripes and loveable zoo animals will make the birthday boy smile with delight! Coordinating cutouts add extra flair to the party's atmosphere.,Blue Stripes and loveable zoo animals will make the birthday boy smile with delight! Coordinating cutouts add extra flair to the party's atmosphere.,,,,,,,,,10,0,1,0,0,1,1,1,0,1,1,,,1,0,1,0,1,0,1,0,0,0,1,Printed Hanging Cutout,0,simple,,
admin,base,Decoration,simple,4,145100,0,Sweet at 1 Birthday Boy Yard Sign,,,,,,,default/hellowired,No layout updates,Block after Info Column,,,,India,Use config,Use config,No,450,,,,Enabled,No,"Catalog, Search",Yes,Shipping,Blue Stripes and loveable zoo animals will make the birthday boy smile with delight! This fun yard sign lets guests know exactly where the celebration is taking place!,Blue Stripes and loveable zoo animals will make the birthday boy smile with delight! This fun yard sign lets guests know exactly where the celebration is taking place!,,,,,,,,,10,0,1,0,0,1,1,1,0,1,1,,,1,0,1,0,1,0,1,0,0,0,1,Sweet at 1 Birthday Boy Yard Sign,0,simple,,
admin,base,Decoration,simple,77,295011,0,Cupcake Letter Banner,,,,,,,default/hellowired,No layout updates,Block after Info Column,,,,India,Use config,Use config,No,349,,,,Enabled,No,"Catalog, Search",Yes,Shipping,"Perfect for kids of all ages, our Sweet Treats pattern poses cute cupcakes with polka dots and stripes for birthday celebrations with sweet style. This coordinating party banner is great for decorating doors, mantels and walls, keeping the party atmosphere festive.","Perfect for kids of all ages, our Sweet Treats pattern poses cute cupcakes with polka dots and stripes for birthday celebrations with sweet style. This coordinating party banner is great for decorating doors, mantels and walls, keeping the party atmosphere festive.",,,,,,,,,10,0,1,0,0,1,1,1,0,1,1,,,1,0,1,0,1,0,1,0,0,0,1,Cupcake Letter Banner,0,simple,,
admin,base,Tableware,simple,8,425103,0,Her Highness Dinner Plates - 8ct,,,,,,,default/hellowired,No layout updates,Block after Info Column,,,,India,Use config,Use config,No,215,,,,Enabled,No,"Catalog, Search",Yes,Shipping,"There is no doubt who is the Princess of her special day with this regal design. These coordinating dinner size plates are perfect for a meal or party snacks, and make clean up a snap!","There is no doubt who is the Princess of her special day with this regal design. These coordinating dinner size plates are perfect for a meal or party snacks, and make clean up a snap!",,,,,,,,,10,0,1,0,0,1,1,1,0,1,1,,,1,0,1,0,1,0,1,0,0,0,1,Her Highness Dinner Plates - 8ct,0,simple,,
admin,base,Tableware,simple,8,375103,0,Her Highness 9oz Cups - 8ct,,,,,,,default/hellowired,No layout updates,Block after Info Column,,,,India,Use config,Use config,No,199,,,,Enabled,No,"Catalog, Search",Yes,Shipping,There is no doubt who is the Princess of her special day with this regal design. Coordinating hot/cold cups make party set up and clean up a snap.,There is no doubt who is the Princess of her special day with this regal design. Coordinating hot/cold cups make party set up and clean up a snap.,,,,,,,,,10,0,1,0,0,1,1,1,0,1,1,,,1,0,1,0,1,0,1,0,0,0,1,Her Highness 9oz Cups - 8ct,0,simple,,
admin,base,Tableware,simple,8,725103,0,Her Highness Rectangular Tablecover 54' x 108',,,,,,,default/hellowired,No layout updates,Block after Info Column,,,,India,Use config,Use config,No,475,,,,Enabled,No,"Catalog, Search",Yes,Shipping,There is no doubt who is the Princess of her special day with this regal design. Our coordinating tablecovers help set the scene for the party!,There is no doubt who is the Princess of her special day with this regal design. Our coordinating tablecovers help set the scene for the party!,,,,,,,,,10,0,1,0,0,1,1,1,0,1,1,,,1,0,1,0,1,0,1,0,0,0,1,Her Highness Rectangular Tablecover 54' x 108',0,simple,,
